text,label
"['PREMIERPOLY', ' LOOKING GREAT ON CHARTS.. SAME AS ', 'PEARLPOLY', '... WILL ROCK NICELY ']","['symbol', 'NANA', 'symbol', 'NANA']"
"['105', ' IN ', 'PREMIER POLY', '.. HENCE ABOVE ', '105', ' CAN SHOOT UP ']","['enter', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['DELIVERY', ' BASED WISE  ', 'PREMIERPOL', ' WILL TARGET 54+ RS UPMOVE FROM ', '105', ' LEVELS AS PER POLE LENGTH ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['PREMIERPOL', '.. TRYING TO BREAKOUT ']","['symbol', 'NANA']"
"['INTRADAY', ' : BUY ', 'PGEL', ' ABOVE ', '795', ' SL ', '787', ' TARGET ', '805', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['PGEL', ' GIVEN ABOVE ', '795', ' TOUCHED TARGET ', '805', ' (HIGH : 815) ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY ', 'SREEL', ' ABOVE ', '186', ' SL ', '183', ' TARGET ', '189', ' - ', '192', ' - ', '195', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['SREEL', '.. FLAG FORMATION......  VOLUMES ABOVE AVERAGE ']","['symbol', 'NANA']"
"['186', ' .... FOR QUICK UPMOVE ']","['enter', 'NANA']"
"['PATTERN FORMATION LIKE ', 'DSSL', "".. WHICH GAVE A DECENT UPMOVE  DON'T MISS "", 'SREEL', ' ABOVE ', '186', ' ']","['NANA', 'symbol', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['SREEL', '... TRYING TO BREAKOUT.. A MOVE ABOVE ', '186', ' REQUIRED FOR A SUPER DUPER UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA']"
"['PGEL', '.. ROCKING... ', '795', ' TO ', '828', '+ ', 'INTRADAY', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA', 'intraday', 'NANA']"
"['PREMIERPOL', '... BREAKING OUT.....  NEXT ONE : ', 'SREEL', ' ']","['symbol', 'NANA', 'symbol', 'NANA']"
"['MARKET RECOVERING....  ', 'SREEL', ' TRYING TO BREAKOUT WATCHOUT ']","['NANA', 'symbol', 'NANA']"
"['SREEL', ' ALSO HAVING SUPER DUPER POTENTIAL FOR A SUPER DUPER ', 'BTST', ' ALSO ']","['symbol', 'NANA', 'btst', 'NANA']"
"['WATCHOUT.. ', 'PREMIERPOL', '... ROCKING.... GIVEN A BUY ABOVE ', '105', ' IS GOING STRONG AT ', '108.45', ' ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'PREMIERPOL', ' GIVEN ABOVE ', '105', ' TOUCHED SECOND TARGET ', '109', ' (HIGH : 111) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['KEEP ', 'SREEL', ' ON RADAR  ABOVE ', '186', ' WILL MOVE UP VERY NICELY ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['MARKET RECOVERING..... NICELY FROM LOWS....  EYES ON ', 'SREEL', ' ']","['NANA', 'symbol', 'NANA']"
"['BTST', ' : ', 'SREEL', ' ']","['btst', 'NANA', 'symbol', 'NANA']"
"['SOME NEWS COOKING IN ', 'SREEL', '... CAN GIVE A QUICK UPMOVE IN LAST 10 MINS.... AND TOMORROW ']","['NANA', 'symbol', 'NANA']"
"['FRIENDS... WATCHOUT..  ', 'PREMIERPOLY', '... GIVEN AT ', '105', '  TOUCHED UPPER CIRCUIT RATE OF ', '117.10', '  ENJOY !!! ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', ' : ', 'GANESHHOUC', ' CMP ', '289', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['GANESHHOUC', '... WATCHOUT FOR FLAG BREAKOUT... WE GAVE ', 'BTST', ' AT ', '289', ' ']","['symbol', 'NANA', 'btst', 'NANA', 'enter', 'NANA']"
,NANA
,NANA
"['INTRADAY', ' : BUY ', 'CAMS', ' ABOVE ', '2625', ' SL ', '2590', ' TARGET ', '2660', ' - ', '2685', ' - ', '2715', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', ' : BUY ', 'TRIL', ' ABOVE ', '39', ' SL ', '37.50', ' TARGET ', '41.25', ' - ', '43.50', ' ']","['NANA', 'intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['TRIL', "".. DON'T MISS ""]","['symbol', 'NANA']"
"['INTRADAY', ' : BUY ', 'VSSL', ' ABOVE ', '280', ' SL ', '277', ' TARGET ', '283', ' - ', '286', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'VSSL', ' GIVEN ABOVE ', '280', ' ... TOUCHED FIRST TARGET ', '283', ' AND MADE HIGH : 285 ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', '  BUY ', 'PTL', ' CMP ', '33.70', ' SL ', '29.70', ' TARGET ', '39', ' - ', '43', ' - ', '47', ' - ', '51', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['PTL', ' : IS ON A SUPER DUPER FLAG..... TAKE IT FOR ', 'DELIVERY', ' FOR EXCELLENT GAINS ']","['symbol', 'NANA', 'delivery', 'NANA']"
"['PTL', ' ']","['symbol', 'NANA']"
"['PTL', ' GIVEN FOR ', 'DELIVERY', ' AT ', '33.70', ' ... GOING STRONG AT ', '36.25', ' ']","['symbol', 'NANA', 'delivery', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['SUPER PATTERN.. LOOKS LIKE ', '118', ' COMING ON ', 'INTRADAY', ' ']","['NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['PTL', '.. ROCKING.. GIVEN FOR ', 'DELIVERY', ' AT ', '33.70', '   TODAY ITSELF... TOUCHED ', '37.50', '   ENJOY !!! ']","['symbol', 'NANA', 'delivery', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'VSSL', ' GIVEN ABOVE ', '280', ' ... TOUCHED SECOND TARGET ', '286', ' (HIGH : 288) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', ' BUY GIVEN IN ', 'TTL', ' AT ', '110', ' TODAY.. GOING STRONG AT ', '117.05', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['OMINFRAL', ' ']","['symbol', 'NANA']"
"['WE MAY SEE ', '49', '+ IN ', 'OMINFRAL', ' ', 'INTRADAY', ' ']","['NANA', 'exit', 'NANA', 'symbol', 'NANA', 'intraday', 'NANA']"
"['KEEP ON RADAR  ', 'PROZONINTU', ' CMP ', '26.85', ' ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY ', 'TARMAT', ' ABOVE ', '64.25', ' SL ', '63', ' TARGET ', '66.50', ' - ', '68.50', ' - ', '71', ' - ', '73', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', '  BUY ', 'RAMANEWS', ' CMP ', '21.25', ' SL ', '16.75', ' TARGET ', '26', ' - ', '30', ' - ', '34', ' - ', '38', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['RAMANEWS', ' WILL BLAST ABOVE ', '22', "" .. DON'T MISS ""]","['symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ': BUY ', 'HSIL', ' CMP ', '351', ' SL ', '347', ' TARGET ', '355', ' - ', '360', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', '... ', 'HSIL', ' ROCKING.......  ', '351', ' TO ', '366.80', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', '  BUY ', 'NLCINDIA', ' CMP ', '78.80', ' SL ', '60', ' TARGET ', '100', ' - ', '120', ' - ', '140', ' - ', '160', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['OMAXAUTO', '.. CAN TOUCH ', '55', '+ ', 'INTRADAY', '.... ']","['symbol', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['TRIPPLE TOP  ', 'INTRADAY', ' : BUY ', 'PRIMESECU', ' ABOVE ', '105', ' SL ', '103', ' TARGET ', '107', ' - ', '109', ' - ', '111', ' ']","['NANA', 'intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"[""DON'T MISS "", 'PRIMESECU', '....  ALL GOOD POINTS...  GOOD FOR ', 'DELIVERY', ' ALSO.. QUICK TARGET ', '127', '+ ']","['NANA', 'symbol', 'NANA', 'delivery', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' : BUY ', 'PRIMESECU', ' CMP ', '105', ' SL ', '89', ' TARGET ', '125', ' - ', '135', ' - ', '148', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['FRIENDS..  ', 'DELIVERY', ' BUY GIVEN IN ', 'NLCINDIA', ' AROUND ', '78.80', ' TOUCHED ', '82.40', ' ']","['NANA', 'delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['NIFTY', ' SPOT : SUPPORT AT ', '17170', '   BELOW THAT.. CAN GIVE A QUICK DOWNMOVE ']","['entry_momentum', 'NANA', 'entry_momentum', 'NANA']"
"['watchout ', 'nifty', ' spot  below ', '17170', ' .... touched ', '17134', ' ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['NIFTY', ' SPOT BELOW : ', '17170', ' ALERTED...  ', '17088', ' NOW.... WATCHOUT... ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['NIFTY', ' : ALERTED BELOW ', '17170', ' NOW AT ', '16930', ' —-> 240 POINTS DOWN ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
,NANA
"['INTRADAY', ' : BUY ', 'OPTIEMUS', ' ABOVE ', '404', ' SL ', '398', ' TARGET ', '410', ' - ', '415', ' - ', '420', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['OPTIEMUS', ' ']","['symbol', 'NANA']"
"['OPTIEMUS', ' LOOKS VERY PROMISING.. IT CAN BLAST ABOVE ', '408', ' LEVELS NOW ']","['symbol', 'NANA', 'enter', 'NANA']"
"['HBSL', '.. TURNING INTO A SUPER DUPER FLAG BREAKOUT ALSO ']","['symbol', 'NANA']"
"['INTRADAY', ' : BUY ', 'WINDMACHIN', ' ABOVE ', '45', ' SL ', '43.50', ' TARGET ', '47', ' - ', '49', ' - ', '51', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['WINDMACHIN', "".. DON'T MISS ABOVE "", '45', ' ']","['symbol', 'NANA', 'enter', 'NANA']"
"['WATCHOUT.. FRIENDS... FROM ', '55.40', ' TO ', '63.40', ' (UPPER CIRCUIT)  ENJOY !!!! ']","['NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'OPTIEMUS', ' GIVEN A BUY ABOVE ', '404', ' TOUCHED SECOND TARGET ', '415', ' (HIGH : 418) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'OPTIEMUS', ' GIVEN A BUY ABOVE ', '404', ' TOUCHED THIRD TARGET ', '420', ' (HIGH : 423.90) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY ', 'MAXIND', ' ABOVE ', '79', ' SL ', '77.50', ' TARGET ', '81', ' - ', '83', ' - ', '85', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['MAXIND', '.. SUPER PATTERN ']","['symbol', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'WINDMACHIN', ' GIVEN ABOVE ', '45', ' TOUCHED FIRST TARGET ', '47', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : FLAG PATTERN  BUY ', 'TPLPLASTEH', ' ABOVE ', '152', ' SL ', '150', ' TARGET ', '155', ' - ', '158', ' - ', '161', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
,NANA
"['TPLPLASTEH', '.. TOUCHED ', '155', ' FROM ', '152', ' ']","['symbol', 'NANA', 'touched', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY ', 'SUNTECK', ' ABOVE ', '500', ' SL ', '494', ' TARGET ', '505', ' - ', '510', ' - ', '515', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['PROZONINTU', '...  WE HAD ALERTED YESTERDAY ALSO.. IT LOOKS PROMISING ']","['symbol', 'NANA']"
"['PROZONINTU', '.. MAKING OF A FLAG... TARGETTING ', '36', '+ LIKELY ']","['symbol', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY ', 'STEELCITY', ' ABOVE ', '66', ' SL ', '64.50', ' TARGET ', '68', ' - ', '70', ' - ', '72', ' - ', '74', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['STEELCITY', ""... SUPER DUPER PATTERN... DON'T MISS ABOVE "", '66', ' ']","['symbol', 'NANA', 'enter', 'NANA']"
"['PATTERN OF ', 'STEELCITY', 'PEARLPOLY', ""... DON'T MISS ""]","['NANA', 'symbol', 'symbol', 'NANA']"
"['DELIVERY', '  BUY ', 'DCM', ' CMP ', '100', ' SL ', '80', ' TARGET ', '120', ' - ', '140', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['NIFTY', ' SPOT : SUSTAINING BELOW ', '17060', ' CAN GIVE A QUICK DOWNMOVE ']","['symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' : ', 'MOLDTECH', ' CMP ', '107', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['MOLDTECH', ' ']","['symbol', 'NANA']"
"['BTST', ' : ', 'UNIDT', ' CMP ', '553', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['UNIDT', ' ']","['symbol', 'NANA']"
,NANA
,NANA
"['BTST', ' UPDATE  ', 'MOLDTECH', ' GIVEN AT ', '107', ' TOUCHED ', '108.95', '  ', 'UNIDT', ' GIVEN AT ', '553', ' ROCKING NOW AT ', '570', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BIRLAMONEY', ' ON RADAR  ABOVE ', '68.50', ' CAN GIVE A QUICK AND DECENT UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA']"
"['DELIVERY', ' : BUY ', 'ARTEMISMED', ' ABOVE ', '47', ' SL ', '38', ' TARGET ', '56', ' - ', '67', ' - ', '75', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['ARTEMISMED', '... INVERTED H&S PATTERN AND FLAG BREAKOUT... SUPER DUPER UPMOVE COMING ABOVE ', '47', ' - ', '47.50', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' WE MAY SEE ', '51', ""+ DON'T MISS ""]","['intraday', 'NANA', 'exit', 'NANA']"
"['ARTEMISMED', '.. TRYING TO BREAKOUT.... ']","['symbol', 'NANA']"
"['INTRADAY', ' : BUY ', 'HERITGFOOD', ' ABOVE ', '346', ' SL ', '342', ' TARGET ', '350', ' - 355 ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['JTEKINDIA', "".. DON'T MISS ABOVE "", '81', ' ']","['symbol', 'NANA', 'enter', 'NANA']"
"['WATCHOUT.. ', 'BIRLAMONEY', '.. ABOVE ', '68.50', ' ROCKING.....   THE SAME WAY.. ', 'JTEKINDIA', '.. ABOVE ', '81', ' CAN QUICKLY MOVE UP ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"[""FLAG BREAKOUTS ARE HIGH PROBABILITY SUCCESS CALLS...  DON'T MISS "", 'JTEKINDIA', ' ABOVE ', '81', ' ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['RPPINFRA', "".. DON'T MISS ABOVE "", '49', ' ']","['symbol', 'NANA', 'enter', 'NANA']"
"['RPPINFRA', '... ABOVE ', '49', ' CAN GIVE A DECENT AND QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'JTEKINDIA', ' GIVEN ABOVE ', '81', ' TOUCHED FIRST TARGET ', '83', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY ', 'CAMS', ' ABOVE ', '2625', ' SL ', '2590', ' TARGET ', '2660', ' - ', '2685', ' - ', '2715', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['MASSIVE BREAKOUT COMING ON ', 'ASIANHOTNR', ""...  SUPER DUPER PATTERN  VOLUMES ABOVE AVERAGE VOLUMES.. DON'T MISS ""]","['NANA', 'symbol', 'NANA']"
"['ASIANHOTNR', '..... ']","['symbol', 'NANA']"
"['ASIANHOTNR', '.. ABOVE ', '86', ' TOUCHED ', '89', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'HERITGFOOD', ' GIVEN A BUY ABOVE ', '346', ' TOUCHED FIRST TARGET ', '350', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY ', 'RKFORGE', ' ABOVE ', '193', ' SL ', '191', ' TARGET ', '195', ' - ', '197', ' - ', '199', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', ' : BUY ', 'MARUTI', ' CMP ', '7790', ' SL ', '7340', ' TARGET ', '8300', ' - ', '8500', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', ' : BUY ', 'POLYCAB', ' CMP ', '2733', ' SL ', '2520', ' TARGET ', '3000', ' - ', '3155', ' - ', '3300', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' : BUY ', 'WATERBASE', ' ABOVE ', '97', ' SL ', '95.50', ' TARGET ', '99', ' - ', '101', ' - ', '103', ' - ', '105', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['WATERBASE', ' : OPEN-LOW SAME AT 91.30 ... BULLISH SIGN..... ']","['symbol', 'NANA']"
"['WATERBASE', '.. CAN BE A ROCKET ABOVE ', '97', ' ']","['symbol', 'NANA', 'entry_momentum', 'NANA']"
"['WATERBASE', '  ALL THREE : OPEN, LOW AND PREVIOUS CLOSE ARE SAME  HIGHLY BULLISH SIGN ']","['symbol', 'NANA']"
"['WATERBASE', '... ABOVE ', '97', ' ...... ']","['symbol', 'NANA', 'enter', 'NANA']"
"['MARUTI', ' GIVEN FOR ', 'DELIVERY', ' AT ', '7790', ' GOING STRONG AT ', '7838', '+ ']","['symbol', 'NANA', 'intraday', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['MARINE', "".. HUGE FLAGBREAKOUT.. DON'T MISS... FOR UPMOVE LIKE "", 'PEARLPOLY', ' ']","['symbol', 'NANA', 'symbol', 'NANA']"
"['RISK REWARD IS FAVOURABLE  STOP LOSS ', '28.80', ' TARGET ', '54', ' - ', '60', ' ']","['NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', ' AT CURRENT PRICE FOR SUPER DUPER GAINS.... IN   ', 'MARINE', ' CMP ', '33.25', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['MARINE', '.. WE MAY SEE ', '35.20', ' UPPER CIRCUIT.... WATCHOUT ']","['symbol', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' : BUY ', 'SALASAR', ' CMP ', '285', ' SL ', '260', ' TARGET ', '340', ' - ', '365', ' - ', '385', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['SALARY', 'DELIVERY', ' BUY... FOR EXCELLENT GAINS ']","['symbol', 'delivery', 'NANA']"
"[""DON'T MISS   "", 'INTRADAY', ' : ', 'RAMANEWS', ' CMP ', '21.25', ' SL ', '20', ' TARGET ', '23.50', ' ']","['NANA', 'intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', ' : ', 'PATELENG', ' CMP ', '28.60', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['PATELENG', '..   INVERTED H&S   AND FLAG BREAKOUT ALSO  CAN GIVE A SUPER DUPER UPMOVE AS ', 'BTST', ' ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', ' : ', 'M&M', ' CMP ', '911', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA']"
"['WATCHOUT FRIENDS...  OUR ', 'DELIVERY', ' BUY GIVEN IN ', 'MARUTI', ' TODAY AT ', '7790', '   ROCKING TODAY ITSELF AT ', '7880', '+ ']","['NANA', 'delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['ASIANHOTNR', ' GIVEN ABOVE ', '86', ' ROCKING... AT ', '93', ' (CLEARING FIRST, SECOND AND THIRD TARGETS) ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', ' UPDATE (GIVEN ON 06-APR-2022)  GIVEN AT ', '196', ' GOING STRONG AT ', '207.90', ' ']","['delivery', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FLAG : ', 'ALPA', ' ']","['NANA', 'symbol', 'NANA']"
"['INTRADAY', ' : BUY ', 'BORORENEW', ' ABOVE ', '740', ' SL ', '730', ' TARGET ', '750', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' UPDATE  ', 'BORORENEW', ' GIVEN ABOVE ', '740', ' TOUCHED FIRST TARGET ', '750', ' (HIGH : 755) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['NELCAST', ' : ABOVE ', '74', ' ... FOR DECENT UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA']"
"['NELCAST', "".. DON'T MISS THE MOVE ABOVE "", '74', ' ']","['symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY ', 'PONNIERODE', ' ABOVE 300 SL ', '300', ' SL 296 TARGET ', '296', '', '305', ' - ', '310', ' - ', '315', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['PONNIERODE', ""... DON'T MISS ABOVE "", '300', '  ITS FOR ', '310', ' ', 'INTRADAY', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['PONNIERODE', '... ', '306', ' COMING.. AND A CLOSING ABOVE THAT.. CAN TARGET ', '379', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['ALPA', '... GOING UP...  ', '84', ' - ', '86.40', ' NEARING FIRST TARGET ']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY ', 'KOTARISUG', ' ABOVE ', '50.50', ' SL ', '49', ' TARGET ', '52', ' - ', '54', ' -', '55', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' : BUY ', 'SPANDANA', ' ABOVE ', '474', ' SL ', '469', ' TARGET ', '480', ' - ', '485', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"[""DON'T MISS   BUY "", 'BALPHARMA', ' ABOVE ', '120', ' SL ', '118', ' TARGET ', '122', ' - ', '124', ' - ', '126', ' - ', '128', ' ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
